Timestamp;TARMA;TULUMAYO;SHEQUE;TAMBORAQUE
4/9/2017;6.41;23.38;3.77;6.58
5/9/2017;6.94;22.96;4.67;6.58
6/9/2017;7.45;26.04;4.08;6.5
7/9/2017;6.72;28.71;3.75;6.51
8/9/2017;7.35;41.58;3.36;6.47
9/9/2017;7.2;31.46;3.01;6.41
10/9/2017;6.69;29.29;2.56;6.4
11/9/2017;7.17;29.71;2.44;6.4
12/9/2017;7.68;30.79;2.51;6.5
13/9/2017;7.46;29;2.52;6.53
14/9/2017;7.74;41.92;2.73;6.4
15/9/2017;11.97;50.5;2.54;6.49
16/9/2017;13.37;54.71;3.56;6.7
17/9/2017;11.53;55.63;3.01;7.04
18/9/2017;10.15;49.96;4.07;7.65
19/9/2017;8.33;40.21;4.13;7.05
20/9/2017;7.92;32.04;3.62;6.63
21/9/2017;7.08;30.04;2.9;6.41
22/9/2017;7.33;28.25;2.29;6.39
23/9/2017;7.35;32.83;3.05;6.42
24/9/2017;8.12;38.54;2.46;6.44
25/9/2017;7.92;48.13;2.02;6.56
26/9/2017;8.6;61.21;2.74;6.6
27/9/2017;8.22;53.17;3.28;6.45
28/9/2017;8.08;51.33;2.84;6.35
29/9/2017;7.18;40.54;1.58;6.3
30/9/2017;6.73;35.63;1.87;6.3
1/10/2017;6.68;31.5;2.5;6.48
2/10/2017;6.25;28.38;3.14;6.47
3/10/2017;5.93;27.17;1.69;6.38
4/10/2017;5.71;25.33;2.58;6.32
5/10/2017;5.08;24.58;3.89;6.32
6/10/2017;5.72;24.58;3.27;6.36
7/10/2017;6.44;29.17;3.25;6.41
8/10/2017;8.1;41.21;2.77;7.01
9/10/2017;6.57;28.71;1.63;7.05
10/10/2017;6.39;26.75;2.89;6.91
11/10/2017;6.34;32.88;3.66;7.2
12/10/2017;5.88;33.46;3.94;7.15
13/10/2017;5.81;33.29;3.18;6.92
14/10/2017;6.21;37.71;4.09;6.99
15/10/2017;11.8;108.92;3.01;8.8
16/10/2017;13.37;86.96;3.85;8.88
17/10/2017;10.11;62.71;5.66;8.41
18/10/2017;8.79;56.92;3.76;7.76
19/10/2017;7.94;50.58;3.83;7.36
20/10/2017;7.99;51.21;3.13;7.55
21/10/2017;9.96;106.88;3.58;7.92
22/10/2017;9.38;64.25;3.53;7.79
23/10/2017;10.15;73;3.53;9.62
24/10/2017;9.26;86.79;5.23;9.61
25/10/2017;8.3;56.83;5.28;8.73
26/10/2017;7.8;54.71;3.59;8.48
27/10/2017;7.24;54.46;5.38;8.57
28/10/2017;7.32;71.88;5.57;9.22
29/10/2017;10.84;76.54;5.6;9
30/10/2017;17.65;77.5;4.53;9.17
31/10/2017;9.67;53.25;4.09;8.52
1/11/2017;9.44;52.58;4.43;7.62
2/11/2017;10.37;56.29;3.4;7.4
3/11/2017;8.9;47.79;3.91;7.34
4/11/2017;8.85;49.08;2.95;7.73
5/11/2017;16.01;64.42;3.61;6.82
6/11/2017;9.25;51;3.16;6.97
7/11/2017;9.05;90.29;2.58;6.9
8/11/2017;9.03;64.13;3.97;6.88
9/11/2017;8.83;56.58;2.64;6.95
10/11/2017;9.25;57;3.56;6.45
11/11/2017;8.68;52.13;3.15;6.87
12/11/2017;8.8;69.58;3.83;6.99
13/11/2017;9.7;81.96;3.36;6.55
14/11/2017;8.58;65.71;1.95;6.68
15/11/2017;8.68;67.54;2.38;6.71
16/11/2017;8.85;62.13;3.02;6.65
17/11/2017;8.14;63.92;2.71;6.92
18/11/2017;9.57;62.33;3.2;6.44
19/11/2017;8.79;62.21;2.66;6.85
20/11/2017;8.24;54.46;2.46;6.73
21/11/2017;7.63;50.67;3.86;6.8
22/11/2017;7.01;46.96;2.58;6.57
23/11/2017;6.68;46.54;2.57;6.72
24/11/2017;6.63;45.38;2.17;7.15
25/11/2017;7.58;41.92;2.97;7.25
26/11/2017;7.29;44.58;2.32;6.93
27/11/2017;6.84;40.79;3.06;7.46
28/11/2017;12.78;107.25;2.8;7.21
29/11/2017;10.38;86;1.08;7.7
30/11/2017;9.63;79.22;2.95;7.33
1/12/2017;9.85;67.79;5;8.77
2/12/2017;9.6;61.96;4.5;8.17
3/12/2017;9.71;89.04;3.31;8.04
4/12/2017;8.76;67.13;2.87;7.88
5/12/2017;8.95;69.67;2.62;7.58
6/12/2017;26.27;84.08;3.08;9.39
7/12/2017;20.8;65.25;4.06;8.55
8/12/2017;14.58;70.83;3.81;10.09
9/12/2017;12.65;65.5;4.69;10.4
10/12/2017;15.22;74.21;5.21;9.28
11/12/2017;12.07;63.54;2.92;8.48
12/12/2017;10.8;65.17;3.93;8.31
13/12/2017;9.32;54.83;2.99;8.09
14/12/2017;8.22;52.75;3;8.17
15/12/2017;8.75;75.88;3.22;8.64
16/12/2017;9.12;62.92;4.76;8.9
17/12/2017;8.47;61.42;5.85;9.66
18/12/2017;14.13;62.54;6.24;10.81
19/12/2017;28.45;188.46;5.56;9.99
20/12/2017;14.95;88.46;4.08;9.3
21/12/2017;13.15;102.04;3.9;9.75
22/12/2017;12.22;93.5;5.42;9.79
23/12/2017;10.97;79.25;5.01;9.12
24/12/2017;10.67;71.13;3.7;8.82
25/12/2017;10.39;73.63;3.63;8.83
26/12/2017;11.66;76.33;4.39;9.66
27/12/2017;16.8;97.58;5.88;10.02
28/12/2017;14.62;107.5;5.94;11.24
29/12/2017;18.27;160.96;4.28;10
30/12/2017;17.18;109.21;3.66;9.61
31/12/2017;17;124.33;4.92;9.78
1/1/2018;24.82;184.29;5.69;12.07
2/1/2018;22.1;160.75;4.94;11.96
3/1/2018;20.34;135.17;4.8;9.89
4/1/2018;17.05;129.17;4.12;9.42
5/1/2018;23.67;134.46;3.38;9.57
6/1/2018;22.25;120.96;3.47;9.73
7/1/2018;21.94;123.63;4.14;10.7
8/1/2018;72.45;224;4.84;12.31
9/1/2018;49.47;197.29;9.24;14.48
10/1/2018;33.68;161.38;7.38;17.1
11/1/2018;29.43;153.96;7.61;15.87
12/1/2018;24.32;147.29;10.76;16.86
13/1/2018;23.85;147.08;10.78;17.17
14/1/2018;20.37;137.17;9.04;15.37
15/1/2018;27.05;177.58;7.38;13.99
16/1/2018;30.9;187.33;6.55;13.39
17/1/2018;32.99;203.96;8.44;16.95
18/1/2018;36.33;212.08;9.38;17.73
19/1/2018;44.5;269.92;8.7;16.72
20/1/2018;59.13;298.17;5.91;15.99
21/1/2018;42.47;223.58;7;15.84
22/1/2018;48.98;254.21;18.7;24.18
23/1/2018;47.13;208.96;20.02;27.97
24/1/2018;34.68;170.5;18.57;22.77
25/1/2018;28.23;144.71;19.26;25.06
26/1/2018;24.01;130.42;19.39;23.98
27/1/2018;21.85;116.13;17.45;25.46
28/1/2018;20.43;101;15.7;20.65
29/1/2018;18.02;93.75;14.43;17.12
30/1/2018;17.16;92.63;11.66;16.07
31/1/2018;16.43;88;10.62;15.46
1/2/2018;15.75;83.33;10.74;14.27
2/2/2018;14.25;78.79;12.02;13.76
3/2/2018;14.97;80.42;10.27;13.61
4/2/2018;14.46;108.5;8;12.93
5/2/2018;22.34;107.21;8.74;13.28
6/2/2018;23.08;103.17;9.18;13.86
7/2/2018;18.17;85.67;9.1;13.44
8/2/2018;18.39;125.79;10.08;13.69
9/2/2018;20.56;151.5;9.03;13.41
10/2/2018;29.5;168.58;7.44;12.99
11/2/2018;33.73;172.33;7.82;12.96
12/2/2018;24.38;122.63;7.26;12.89
13/2/2018;25.81;156.25;10.08;13.89
14/2/2018;41.95;250.25;11.76;15.22
15/2/2018;52.58;250.63;13.62;16.44
16/2/2018;88.9;305.5;15.59;20.62
17/2/2018;51.43;253.92;14.17;16.81
18/2/2018;41.03;227.79;15.77;18.92
19/2/2018;36.65;200.92;18.32;19.77
20/2/2018;35.66;206.04;16.86;19.5
21/2/2018;52.41;327.58;14;19.65
22/2/2018;40.55;238.29;14.02;17.69
23/2/2018;47.41;298.21;11.03;15.94
24/2/2018;34.81;179.96;9.6;15.3
25/2/2018;29.78;185.54;8.82;15.27
26/2/2018;28.66;201.46;12.5;19.2
27/2/2018;24.5;194.13;11.9;27.28
28/2/2018;25.65;199;14.35;27.48
1/3/2018;42.89;259.83;17.2;28.88
2/3/2018;35.77;215;21.78;35.48
3/3/2018;31.65;209.54;22.1;41.05
4/3/2018;29.3;174.75;18.79;30.82
5/3/2018;27.47;170.63;20.56;28.15
6/3/2018;28.62;175.63;21.33;27.04
7/3/2018;37.57;196.96;22.42;28.46
8/3/2018;32.58;166.38;21.43;27.7
9/3/2018;31.03;144.13;19.21;27.27
10/3/2018;30.22;144.33;18.2;26.19
11/3/2018;40.77;163.5;16.45;25.31
12/3/2018;49.14;191.5;19.7;28.47
13/3/2018;72.95;162.21;20.58;29.19
14/3/2018;58.27;171.17;21.3;29.31
15/3/2018;42.51;173.92;20.06;27.46
16/3/2018;76.06;186.75;19.2;28.21
17/3/2018;76.83;225.29;14.74;26.42
18/3/2018;78.99;237.71;22.14;26.13
19/3/2018;64.77;207.38;23.23;29.88
20/3/2018;50.59;176.46;22.29;30.31
21/3/2018;45;159.46;24.08;27.04
22/3/2018;40.98;198.42;23.7;27.73
23/3/2018;45.97;210.25;28.68;32.38
24/3/2018;49.71;219.58;25.27;31.79
25/3/2018;40.12;176.38;23.15;27.79
26/3/2018;39.13;166.92;23.11;26.84
27/3/2018;34.15;151.33;20.95;28
28/3/2018;30.96;137.13;21.4;27.38
29/3/2018;28.13;138.75;18.39;27.63
30/3/2018;26.67;151;17.49;28.08
31/3/2018;24.32;128.75;16.89;26.32
1/4/2018;27.45;145.08;13.38;23.13
2/4/2018;26.65;137.96;15.14;21.43
3/4/2018;25.04;127.25;13.83;20.47
4/4/2018;40.8;156.83;17.36;21.5
5/4/2018;30.09;122.67;19.67;24.68
6/4/2018;26.18;115.83;20.39;27.67
7/4/2018;27.44;113.25;18.08;26.27
8/4/2018;26.06;101.79;18.6;25.37
9/4/2018;32.92;107.25;17.16;25.02
10/4/2018;35.89;113.67;17.21;23.92
11/4/2018;29.22;101.21;19.23;24.1
12/4/2018;30.04;103.46;20.4;24.88
13/4/2018;34.4;113.21;19.04;25.35
14/4/2018;42.35;127.54;17.96;24.12
15/4/2018;36.54;112.63;15.88;22.42
16/4/2018;31.64;98.08;14.7;20.39
17/4/2018;27.42;89.58;12.4;19.09
18/4/2018;25.23;82.58;11.69;16.52
19/4/2018;22.98;79.5;11.81;16.24
20/4/2018;21.98;77.08;11.77;16.49
21/4/2018;20.92;74.79;10.88;15.62
22/4/2018;20.35;77.25;8.79;15.32
23/4/2018;20.67;84.13;12.04;15.41
24/4/2018;21.48;97.67;14.14;16.61
25/4/2018;27.2;141.88;16.56;19.63
26/4/2018;23.98;106.25;16.82;22.67
27/4/2018;21.99;90.25;17.91;22.84
28/4/2018;21.57;90.25;18.35;23.96
29/4/2018;22.43;97.67;14.96;22.98
30/4/2018;22.2;89.67;16.35;17.64
1/5/2018;24.28;98.42;13.74;18.33
2/5/2018;21.99;83.71;15.09;16.27
3/5/2018;20.14;72.17;13.41;15.52
4/5/2018;19.02;71.42;9.95;15.48
5/5/2018;19.15;85.75;11.94;15.42
6/5/2018;19.74;85.42;12.71;15.04
7/5/2018;20.76;126.13;11.89;15.19
8/5/2018;19.71;95.33;11.17;14.98
9/5/2018;18.09;82.75;12.18;14.91
10/5/2018;17.95;72.96;11.35;14.6
11/5/2018;17.73;68.79;10.29;14.33
12/5/2018;17.7;68.08;10.61;14.45
13/5/2018;19.21;71.17;8.34;14.39
14/5/2018;16.45;63;9.37;14.09
15/5/2018;15.48;61.46;7.38;13.95
16/5/2018;14.94;60.33;9.84;14.02
17/5/2018;16.22;71.63;8.28;14.15
18/5/2018;15.74;57.46;10.79;13.91
19/5/2018;14.24;54.21;7.65;13.62
20/5/2018;13.75;54.13;7.06;13.34
21/5/2018;13.25;50.42;6.56;13.19
22/5/2018;12.97;50.08;6.78;13.06
23/5/2018;13.36;46.58;5.87;12.87
24/5/2018;13.59;44.54;5.98;12.74
25/5/2018;12.77;44.46;6.44;12.62
26/5/2018;12.04;42.08;6.33;12.46
27/5/2018;12.51;42.67;5.64;12.42
28/5/2018;12.22;43.46;6.14;12.27
29/5/2018;12.43;43.33;5.35;12.16
30/5/2018;11.88;43;3.51;12.09
31/5/2018;11.2;43.46;4.35;11.91
1/6/2018;10.91;42.79;3.71;11.45
2/6/2018;12.45;44.25;3.91;11.46
3/6/2018;17.57;79.04;5.12;11.67
4/6/2018;21.07;123.28;6.05;12.04
5/6/2018;17.8;75.63;6.63;11.8
6/6/2018;15.55;57.42;4.89;11.4
7/6/2018;13.85;49.21;3.87;11.18
8/6/2018;12.53;44.54;4.6;11
9/6/2018;12.24;41.92;5.15;10.8
10/6/2018;12.22;44.08;3.48;10.66
11/6/2018;11.9;48.63;3.79;10.48
12/6/2018;12.51;61.63;3.33;10.33
13/6/2018;20.88;89.48;3.47;10.32
14/6/2018;22.58;97.08;2.87;10.19
15/6/2018;16.85;68.13;4.7;10.02
16/6/2018;17.59;69;4.54;9.95
17/6/2018;17.08;68.38;3.95;9.83
18/6/2018;14.85;55.46;3.85;9.6
19/6/2018;13.31;48.83;3.12;9.48
20/6/2018;12.44;43.83;3.65;9.3
21/6/2018;11.83;43.17;2.72;9.23
22/6/2018;11.68;42.08;3.35;9.23
23/6/2018;11.46;43.08;3.35;9.19
24/6/2018;11.35;41.04;2.75;8.99
25/6/2018;11.14;39.54;4.09;8.93
26/6/2018;10.52;42.88;3.76;8.77
27/6/2018;10.64;41.58;2.51;8.46
28/6/2018;10.7;38.38;4.24;8.43
29/6/2018;10.57;35.58;3.35;8.53
30/6/2018;10.43;34.08;5.09;8.43
1/7/2018;9.88;33.38;2.59;8.77
2/7/2018;9.38;32.96;3.2;8.7
3/7/2018;9.15;33.42;4.19;8.6
4/7/2018;9.23;34.04;2.14;8.44
5/7/2018;9.09;31.58;4;8.47
6/7/2018;8.63;32.96;5.08;8.3
7/7/2018;8.7;31.25;4.58;8.44
8/7/2018;8.6;29.75;2.55;8.35
9/7/2018;8.99;30.33;4.02;8.58
10/7/2018;9.04;31.96;4.38;7.91
11/7/2018;9.57;35.67;4.36;8.5
12/7/2018;10.34;37.04;3.44;8.5
13/7/2018;10.75;35.83;4.23;8.35
14/7/2018;10.33;34.42;4.74;8.18
15/7/2018;10.7;33.29;4.08;8.04
16/7/2018;9.09;29.4;3.7;7.94
17/7/2018;9.15;30.58;3.27;7.85
18/7/2018;8.94;33.17;3.25;7.89
19/7/2018;9.61;40.29;3.91;7.81
20/7/2018;10;50.04;4.5;7.73
21/7/2018;15.65;100.13;3.39;8.14
22/7/2018;23.55;155.75;3.43;7.33
23/7/2018;18.52;105.92;3.3;6.93
24/7/2018;14.29;70.92;2.34;6.97
25/7/2018;13.75;64.21;2.49;6.97
26/7/2018;12.54;52.54;3.44;6.91
27/7/2018;10.46;44.83;0.79;5.61
28/7/2018;9.82;44.92;2.51;6.78
29/7/2018;9.43;42.21;1.35;6.5
30/7/2018;8.88;39.08;0.76;6.27
31/7/2018;8.74;38.29;2.63;6.26
1/8/2018;8.92;39.58;2.62;8.1
2/8/2018;8.83;39.54;2.32;6.78
3/8/2018;8.67;40.54;2.26;7.07
4/8/2018;8.83;38.54;3.17;7.06
5/8/2018;9.43;38.83;3.23;6.99
6/8/2018;12.92;67.29;3.31;6.91
7/8/2018;12.37;60.33;3.14;6.91
8/8/2018;10.95;61.58;2.79;7.03
9/8/2018;10.98;55.83;3.34;7.14
10/8/2018;9.73;48.63;3.21;7
11/8/2018;9.37;49.46;3.28;6.91
12/8/2018;9.03;46.63;2.79;6.84
13/8/2018;8.78;41.21;2.56;6.74
14/8/2018;8.85;39.42;3.06;6.71
15/8/2018;8.73;39;2.86;6.53
16/8/2018;9.85;58.88;3.16;6.56
17/8/2018;10.15;55.25;2.62;6.51
18/8/2018;9.62;47.88;3.36;6.51
19/8/2018;9.9;43.46;3.34;6.47
20/8/2018;9.66;45.33;3.5;6.44
21/8/2018;10.3;74.17;2.67;6.39
22/8/2018;13.65;102.79;3.55;6.7
23/8/2018;12.62;75.96;4.41;5.77
24/8/2018;10.74;57.58;3.07;7.11
25/8/2018;10.29;52.29;3.26;6.57
26/8/2018;10.48;54.63;3.38;6.52
27/8/2018;10.26;49.67;4.15;6.61
28/8/2018;9.9;44.88;4.09;6.63
29/8/2018;9.03;41.92;3.21;6.55
30/8/2018;8.51;39.5;2.73;6.45
31/8/2018;7.78;36.13;2.27;6.33
1/9/2018;8.03;37.71;3.63;6.22
2/9/2018;7.69;37;2.85;6.53
3/9/2018;8.32;36.5;3.24;6.39
4/9/2018;7.52;34.38;2.65;6.28
5/9/2018;7.26;34.42;2.18;6.24
6/9/2018;7.43;31.21;2.33;6.16
7/9/2018;6.95;30.48;3.64;6.11
8/9/2018;6.37;30.25;2.89;5.97
9/9/2018;6.27;28.17;2.61;6.22
10/9/2018;6.46;28.08;2.6;6.18
11/9/2018;7.02;29.38;2.02;6.25
12/9/2018;6.84;28.83;1.58;6.21
13/9/2018;6.46;27.67;3.44;6.19
14/9/2018;6.55;28.75;2.51;6.38
15/9/2018;6.53;29.83;2.47;6.36
16/9/2018;7.11;31.54;1.83;6.34
17/9/2018;7.05;42.38;3.07;6.31
18/9/2018;7.32;41.38;2.65;6.3
19/9/2018;6.62;36.58;2.09;6.23
20/9/2018;8.37;33.58;2.75;6.1
21/9/2018;8.36;35.46;2.92;6.12
22/9/2018;8.08;33.33;2.42;6.11
23/9/2018;8.17;33.21;2.49;6.26
24/9/2018;7.58;40.04;2.28;6.39
25/9/2018;6.99;42.08;3.38;6.35
26/9/2018;7.08;38.33;2.88;6.29
27/9/2018;8.03;42.21;2.32;6.29
28/9/2018;7.86;46.92;2.77;6.25
29/9/2018;7.6;40.5;2.37;6.19
30/9/2018;7.18;41.79;3;6.18
1/10/2018;6.55;38;2.17;5.89
2/10/2018;6.8;35.17;3.48;6.21
3/10/2018;7.45;33.58;3.61;6.76
4/10/2018;10.91;37.58;2.5;6.49
5/10/2018;17.52;61.92;2.83;6.25
6/10/2018;13.72;69.83;0.91;6.55
7/10/2018;14.5;76.79;3.5;6.44
8/10/2018;11.72;54.33;4.94;6.24
9/10/2018;9.98;47.29;3;6.09
10/10/2018;8.85;42.63;1.1;5.99
11/10/2018;8.66;49.25;0.91;5.94
12/10/2018;10.55;56.25;1.13;5.56
13/10/2018;10.46;54.21;3.06;5.77
14/10/2018;30.03;112.17;2.11;6.65
15/10/2018;25.72;119.17;3.14;6.39
16/10/2018;19.38;87.54;3.19;6.15
17/10/2018;18.15;91.08;3.86;6.02
18/10/2018;16.79;87.25;3.49;5.92
19/10/2018;14.66;73.04;3.06;6.16
20/10/2018;14.4;63.83;3.11;6.24
21/10/2018;29.39;141.21;3.72;7.88
22/10/2018;27.38;104.17;3.66;7.22
23/10/2018;21.07;85.38;5.39;7.66
24/10/2018;41.57;180.63;4.09;7.26
25/10/2018;26.52;145.58;4.28;7.05
26/10/2018;25.07;164.54;4.03;7
27/10/2018;31.33;197.08;3.57;7.24
28/10/2018;29.05;184.38;3.38;7.3
29/10/2018;36.34;152.46;4.29;7.05
30/10/2018;30.1;134.22;6.29;7.8
31/10/2018;41.01;162.25;6.4;10.14
1/11/2018;36.54;142.67;5.46;9.27
2/11/2018;29.96;133.38;7.39;10.57
3/11/2018;24.35;127.79;7.99;10.54
4/11/2018;21;105.92;6.18;9.79
5/11/2018;19.36;95.5;6.41;7.93
6/11/2018;17.34;105.67;2.98;7.91
7/11/2018;15.86;86.17;2.85;7.86
8/11/2018;16.91;114.79;3.34;7.36
9/11/2018;16.78;101.46;2.29;8.18
10/11/2018;14.87;80.38;4.73;8.55
11/11/2018;13.56;72.71;3.47;8.81
12/11/2018;13.15;67.92;3.36;7.65
13/11/2018;12.55;67.04;3.4;7.62
14/11/2018;11.63;66;4.13;7.79
15/11/2018;12.43;103.75;3.39;8.38
16/11/2018;14;100.96;5.14;8.77
17/11/2018;13.4;76.46;4.99;8.18
18/11/2018;11.92;67.58;5.11;8.13
19/11/2018;11.31;65.46;3.64;8.74
20/11/2018;17.28;88.29;4.84;8.78
21/11/2018;14.17;80.92;4.76;8.47
22/11/2018;13.47;77.5;4.81;8.69
23/11/2018;12.86;65.04;3.55;8.88
24/11/2018;11.73;59.96;4.45;8.36
25/11/2018;11.52;92.63;3.11;8.61
26/11/2018;12.62;138;2.52;9.48
27/11/2018;16.07;108.04;4.24;8.75
28/11/2018;13.27;108.17;2.69;8.23
29/11/2018;11.72;88.5;3.29;8.02
30/11/2018;10.9;72;4.24;7.61
1/12/2018;9.79;64.25;1.69;8.13
2/12/2018;9.09;56.13;2.92;7.79
3/12/2018;8.82;53.13;2.61;8.03
4/12/2018;8.47;50.29;2.51;7.49
5/12/2018;8.27;49.46;2.19;7.33
6/12/2018;8.08;49.29;1.71;7.59
7/12/2018;10.67;57.79;2.55;7.81
8/12/2018;12.38;62.08;2.2;7.57
9/12/2018;12.02;52.58;2.17;7.57
10/12/2018;9.93;46.08;2.32;7.95
11/12/2018;11.24;61.54;1.44;7.3
12/12/2018;10.58;52.08;2.06;7.4
13/12/2018;10.16;47.13;2.64;7.49
14/12/2018;9.86;44.96;1.94;7.89
15/12/2018;12.68;60;3.84;8.06
16/12/2018;12.31;95.13;2.06;8.33
17/12/2018;12.04;112.88;3.75;9.98
18/12/2018;13.55;107.42;5.16;10.41
19/12/2018;12.84;126.71;6.73;11.57
20/12/2018;23.82;167.54;7.4;12.69
21/12/2018;30.73;216.17;7.79;11.45
22/12/2018;18.31;99.54;7.47;10.53
23/12/2018;17.05;87.58;5.88;10.51
24/12/2018;14.58;86;4.95;9.99
25/12/2018;14.1;95.25;4.51;9.47
26/12/2018;18.72;120.33;4.31;10.47
27/12/2018;17.78;110.96;6.68;12.04
28/12/2018;14.19;102.13;9.58;11.43
29/12/2018;12.95;81.21;7.97;10.86
30/12/2018;12.45;75.5;5.12;9.34
31/12/2018;13.09;86.46;3.82;8.29
1/1/2019;15.2;84.75;3.21;8.85
2/1/2019;13.18;77.54;1.81;8.57
3/1/2019;11.57;67.79;1.59;8.25
4/1/2019;13.56;86;2.59;8.21
5/1/2019;15.5;91.79;3.27;8.36
6/1/2019;13.64;83.67;3.64;9.06
7/1/2019;14.57;89.21;3.82;8.99
8/1/2019;13.77;78.54;3.99;8.22
9/1/2019;12.38;71.21;3.21;8.58
10/1/2019;17.26;73.54;3.9;8.99
11/1/2019;26.03;101.21;4.83;9.64
12/1/2019;31.29;133.96;7.18;12.05
13/1/2019;25.76;124.17;8.59;13.74
14/1/2019;23.86;133.58;8.53;14.17
15/1/2019;20.49;121.33;9.55;13.89
16/1/2019;21.49;152.42;11.58;16.43
17/1/2019;33.26;150.25;11.87;17.41
18/1/2019;49.16;235.08;11.27;16.59
19/1/2019;36.05;180.54;12.73;16.7
20/1/2019;28.15;129.92;11.55;14.53
21/1/2019;27.94;123.54;12.35;14.29
22/1/2019;39.03;153.38;14.99;18.1
23/1/2019;43.11;212.96;14.14;17.66
24/1/2019;42.41;204.17;15.11;18.92
25/1/2019;36.53;174.79;16.75;19.96
26/1/2019;34.55;148.25;24.7;24.49
27/1/2019;28.65;143.75;22.56;31.09
28/1/2019;34.48;157.58;20.96;28.82
29/1/2019;31.16;156.17;23.26;36.33
30/1/2019;47.94;303.76;27.52;36.54
31/1/2019;46.03;245;22.22;31.61
1/2/2019;35.85;206.71;17.98;25.55
2/2/2019;33.98;186.96;18.97;22.34
3/2/2019;45.75;241.17;19.39;19.59
4/2/2019;69.53;312.08;19.86;21.1
5/2/2019;54.37;289.96;17.57;20.94
6/2/2019;49.45;271.58;15.87;20.07
7/2/2019;54;317.17;18.04;19.61
8/2/2019;52.17;249.42;15.74;18.66
9/2/2019;45.38;226.96;16.85;22.34
10/2/2019;39.3;203;17.26;32.7
11/2/2019;59.96;275.79;21.06;31.1
12/2/2019;56.28;254;20.74;31.91
13/2/2019;44.08;232.25;22.11;31.59
14/2/2019;40.35;199.67;20.57;27.59
15/2/2019;37.81;220.25;20.11;24.12
16/2/2019;36.05;200.25;17.44;21.82
17/2/2019;43.38;186.83;15.18;20.46
18/2/2019;37.79;207.63;14.95;19.71
19/2/2019;35.6;191.83;14.69;18.09
20/2/2019;56.06;311.21;13.44;18.03
21/2/2019;50.01;242.96;13.96;19.03
22/2/2019;41.23;190.79;16.39;23.84
23/2/2019;34.28;166.42;16.93;28.13
24/2/2019;35.63;174.63;20.13;26.4
25/2/2019;32.34;158.96;24.22;27.12
26/2/2019;29.26;158.38;23.71;27.16
27/2/2019;37.31;232.46;20.99;25.61
28/2/2019;36.82;235.29;17.76;24.11
1/3/2019;37.16;213.21;19.18;25.37
2/3/2019;34.96;190.08;21.23;26.75
3/3/2019;32.56;157.5;21.54;25.11
4/3/2019;41;158.5;22.12;25.21
5/3/2019;34.48;160.28;24.07;26.71
6/3/2019;46.76;214.54;23.52;27.72
7/3/2019;45.08;245.92;25.52;32.94
8/3/2019;36.02;162.38;23.43;30.89
9/3/2019;43.64;172.58;21.13;26.88
10/3/2019;39.17;207.75;22.21;27.53
11/3/2019;46.24;235.25;22.79;31.19
12/3/2019;36.58;206.58;23.39;28.71
13/3/2019;38.39;267.88;20;29.11
14/3/2019;45.46;243.46;20.85;27.81
15/3/2019;49.42;257.63;22.78;27.44
16/3/2019;50.05;223.75;23.1;27.18
17/3/2019;47.2;202.17;19.42;24.79
18/3/2019;38.61;182.96;21.68;23.69
19/3/2019;37.07;181.58;20.31;24.5
20/3/2019;40.9;193.33;19.95;24.88
21/3/2019;38.54;208.42;20.72;23.66
22/3/2019;52.1;233.5;18.44;25.18
23/3/2019;44.16;258.88;23.39;33.54
24/3/2019;43.1;217.96;22.77;34.82
25/3/2019;39.1;201.33;21.24;32.16
26/3/2019;36.04;188.92;18.47;27.1
27/3/2019;38.38;211.58;16.8;25.27
28/3/2019;111.46;284;16.35;26.89
29/3/2019;95.63;218.13;13.52;25.9
30/3/2019;69.82;188.46;7.48;23.17
31/3/2019;52.18;161.21;6.55;21.61
1/4/2019;40.76;144;10.07;19.93
2/4/2019;67.51;167.25;11.9;19.91
3/4/2019;67.1;146.79;11.24;19.23
4/4/2019;45.86;135.52;10.02;18.16
5/4/2019;42.19;119.83;9.52;17.02
6/4/2019;36.58;113.84;13.21;16.23
7/4/2019;30.73;109.17;15.24;15.93
8/4/2019;28.87;102.83;11.95;15.99
9/4/2019;26.32;97.75;10.19;15.89
10/4/2019;24.04;91.13;7.36;15.82
11/4/2019;24.15;87.54;10.16;15.96
12/4/2019;22.71;83;10.9;15.74
13/4/2019;23.57;97.75;9.64;15.51
14/4/2019;23.58;98.25;10.45;15.41
15/4/2019;21.86;89.63;8.39;15.38
16/4/2019;21.34;90.58;9.55;15.12
17/4/2019;23.51;121.6;5.28;15.18
18/4/2019;24.12;102.58;7.99;15.12
19/4/2019;21.85;88.71;8.16;15.05
20/4/2019;21.14;91.83;10.35;15.29
21/4/2019;19.46;89.33;10.11;16.43
22/4/2019;18.95;84.54;10.82;16.32
23/4/2019;18.6;77.96;11.62;16.14
24/4/2019;24.87;81.08;10.27;16.16
25/4/2019;21.07;84.29;8.81;15.73
26/4/2019;17.67;74.42;8.63;15.33
27/4/2019;18.81;77.92;8.62;15.2
28/4/2019;19.17;82.92;10.98;15.59
29/4/2019;18;81.79;12.78;16.09
30/4/2019;18.16;72.58;11.22;16.04
1/5/2019;18.08;72.67;9.05;15.63
2/5/2019;17.96;68.21;9;15.4
3/5/2019;16.46;64.42;7.82;15.17
4/5/2019;15.7;64.42;8.05;15.02
5/5/2019;16.73;66.67;7.24;14.87
6/5/2019;17.84;67.13;8.03;14.91
7/5/2019;15.82;58.46;7.77;14.65
